LayerDate,MonthlyMeanTemperature,LayerName,Year,Month,Fyear,Basin,Region,AnnualMeanTemperature,AnnualLtm,MonthlyLtm,MonthlyMeanTemperaturePercentileRank,AnnualMeanTemperaturePercentileRank,AnnualAnomaly,MonthlyAnomaly,AnnualPercentageOfLtm,MonthlyPercentageOfLtm
1917-06-30,17,mean,1917,Jun,1917,Johnstone,Wet Tropics,21.8,21.8,18.3,0,45.3,0,-1.3,100,92.9
1917-06-30,19,mean,1917,Jun,1917,Mossman,Wet Tropics,23.1,22.8,19.8,0,77.6,0.3,-0.8,101.3,96
1917-06-30,19,mean,1917,Jun,1917,Mulgrave,Wet Tropics,23,23,19.8,0,45.3,0,-0.8,100,96
1917-06-30,18,mean,1917,Jun,1917,Murray,Wet Tropics,21.9,22.3,18.7,10,3.2,-0.4,-0.7,98.2,96.3
1917-06-30,19,mean,1917,Jun,1917,Russell,Wet Tropics,22.9,22.9,19.7,3.3,51.8,0,-0.7,100,96.4
1917-06-30,17,mean,1917,Jun,1917,Tully,Wet Tropics,21.8,21.7,18.1,0,55,0.1,-1.1,100.5,93.9
1917-07-31,16,mean,1917,Jul,1918,Burdekin,Burdekin,21.2,22.4,15.5,43.3,0,-1.2,0.5,94.6,103.2
1917-07-31,18,mean,1917,Jul,1918,Haughton,Burdekin,22.9,23.4,18,36.7,6.5,-0.5,0,97.9,100
1917-07-31,18,mean,1917,Jul,1918,Black,Dry Tropics,22.6,23,17.8,40,9.7,-0.4,0.2,98.3,101.1
1917-07-31,19,mean,1917,Jul,1918,Ross,Dry Tropics,23.4,23.7,18.6,50,12.9,-0.3,0.4,98.7,102.2
1917-07-31,18,mean,1917,Jul,1918,Don,Mackay Whitsunday Isaac,22.6,23,17.4,53.3,9.7,-0.4,0.6,98.3,103.4
1917-07-31,17,mean,1917,Jul,1918,O'Connell,Mackay Whitsunday Isaac,22.1,22.4,16.6,50,19.4,-0.3,0.4,98.7,102.4
1917-07-31,16,mean,1917,Jul,1918,Pioneer,Mackay Whitsunday Isaac,21.3,21.7,15.7,46.7,12.9,-0.4,0.3,98.2,101.9
1917-07-31,18,mean,1917,Jul,1918,Plane,Mackay Whitsunday Isaac,22.2,22.6,17.1,63.3,6.5,-0.4,0.9,98.2,105.3
1917-07-31,18,mean,1917,Jul,1918,Proserpine,Mackay Whitsunday Isaac,22.8,23,17.6,46.7,19.4,-0.2,0.4,99.1,102.3
1917-07-31,18,mean,1917,Jul,1918,Barron,Wet Tropics,21.7,21.6,17.3,50,48.5,0.1,0.7,100.5,104
1917-07-31,19,mean,1917,Jul,1918,Daintree,Wet Tropics,23.1,22.9,18.8,36.7,77.6,0.2,0.2,100.9,101.1
1917-07-31,17,mean,1917,Jul,1918,Herbert,Wet Tropics,21.1,21.2,16.2,56.7,22.6,-0.1,0.8,99.5,104.9
1917-07-31,18,mean,1917,Jul,1918,Johnstone,Wet Tropics,21.8,21.8,17.3,50,45.3,0,0.7,100,104
1917-07-31,19,mean,1917,Jul,1918,Mossman,Wet Tropics,23.1,22.8,18.9,33.3,77.6,0.3,0.1,101.3,100.5
1917-07-31,20,mean,1917,Jul,1918,Mulgrave,Wet Tropics,23.2,23,18.9,73.3,77.6,0.2,1.1,100.9,105.8
1917-07-31,18,mean,1917,Jul,1918,Murray,Wet Tropics,22.1,22.3,17.5,46.7,16.2,-0.2,0.5,99.1,102.9
1917-07-31,19,mean,1917,Jul,1918,Russell,Wet Tropics,23,22.9,18.8,40,61.5,0.1,0.2,100.4,101.1
1917-07-31,18,mean,1917,Jul,1918,Tully,Wet Tropics,21.8,21.7,17,70,55,0.1,1,100.5,105.9
1917-08-31,17,mean,1917,Aug,1918,Burdekin,Burdekin,21.2,22.4,17.2,20,0,-1.2,-0.2,94.6,98.8
1917-08-31,19,mean,1917,Aug,1918,Haughton,Burdekin,22.9,23.4,19,30,6.5,-0.5,0,97.9,100
1917-08-31,19,mean,1917,Aug,1918,Black,Dry Tropics,22.6,23,18.6,46.7,9.7,-0.4,0.4,98.3,102.2
1917-08-31,20,mean,1917,Aug,1918,Ross,Dry Tropics,23.4,23.7,19.5,53.3,12.9,-0.3,0.5,98.7,102.6
1917-08-31,19,mean,1917,Aug,1918,Don,Mackay Whitsunday Isaac,22.6,23,18.5,50,9.7,-0.4,0.5,98.3,102.7
1917-08-31,18,mean,1917,Aug,1918,O'Connell,Mackay Whitsunday Isaac,22.1,22.4,17.5,50,19.4,-0.3,0.5,98.7,102.9
1917-08-31,17,mean,1917,Aug,1918,Pioneer,Mackay Whitsunday Isaac,21.3,21.7,16.6,50,12.9,-0.4,0.4,98.2,102.4
1917-08-31,18,mean,1917,Aug,1918,Plane,Mackay Whitsunday Isaac,22.2,22.6,17.8,36.7,6.5,-0.4,0.2,98.2,101.1
1917-08-31,19,mean,1917,Aug,1918,Proserpine,Mackay Whitsunday Isaac,22.8,23,18.5,50,19.4,-0.2,0.5,99.1,102.7
1917-08-31,19,mean,1917,Aug,1918,Barron,Wet Tropics,21.7,21.6,18,70,48.5,0.1,1,100.5,105.6
1917-08-31,21,mean,1917,Aug,1918,Daintree,Wet Tropics,23.1,22.9,19.4,86.7,77.6,0.2,1.6,100.9,108.2
1917-08-31,18,mean,1917,Aug,1918,Herbert,Wet Tropics,21.1,21.2,17.1,66.7,22.6,-0.1,0.9,99.5,105.3
1917-08-31,19,mean,1917,Aug,1918,Johnstone,Wet Tropics,21.8,21.8,18.1,66.7,45.3,0,0.9,100,105
1917-08-31,21,mean,1917,Aug,1918,Mossman,Wet Tropics,23.1,22.8,19.5,83.3,77.6,0.3,1.5,101.3,107.7
1917-08-31,21,mean,1917,Aug,1918,Mulgrave,Wet Tropics,23.2,23,19.5,83.3,77.6,0.2,1.5,100.9,107.7
1917-08-31,19,mean,1917,Aug,1918,Murray,Wet Tropics,22.1,22.3,18.3,56.7,16.2,-0.2,0.7,99.1,103.8
1917-08-31,21,mean,1917,Aug,1918,Russell,Wet Tropics,23,22.9,19.4,83.3,61.5,0.1,1.6,100.4,108.2
1917-08-31,19,mean,1917,Aug,1918,Tully,Wet Tropics,21.8,21.7,17.7,80,55,0.1,1.3,100.5,107.3
1917-09-30,20,mean,1917,Sep,1918,Burdekin,Burdekin,21.2,22.4,20.5,13.3,0,-1.2,-0.5,94.6,97.6
1917-09-30,21,mean,1917,Sep,1918,Haughton,Burdekin,22.9,23.4,21.5,6.7,6.5,-0.5,-0.5,97.9,97.7
1917-09-30,21,mean,1917,Sep,1918,Black,Dry Tropics,22.6,23,21,30,9.7,-0.4,0,98.3,100
1917-09-30,22,mean,1917,Sep,1918,Ross,Dry Tropics,23.4,23.7,21.9,33.3,12.9,-0.3,0.1,98.7,100.5
1917-09-30,21,mean,1917,Sep,1918,Don,Mackay Whitsunday Isaac,22.6,23,20.9,36.7,9.7,-0.4,0.1,98.3,100.5
1917-09-30,21,mean,1917,Sep,1918,O'Connell,Mackay Whitsunday Isaac,22.1,22.4,20.5,56.7,19.4,-0.3,0.5,98.7,102.4
1917-09-30,20,mean,1917,Sep,1918,Pioneer,Mackay Whitsunday Isaac,21.3,21.7,19.9,33.3,12.9,-0.4,0.1,98.2,100.5
1917-09-30,21,mean,1917,Sep,1918,Plane,Mackay Whitsunday Isaac,22.2,22.6,20.8,36.7,6.5,-0.4,0.2,98.2,101
1917-09-30,21,mean,1917,Sep,1918,Proserpine,Mackay Whitsunday Isaac,22.8,23,21.1,33.3,19.4,-0.2,-0.1,99.1,99.5
1917-09-30,21,mean,1917,Sep,1918,Barron,Wet Tropics,21.7,21.6,19.9,70,48.5,0.1,1.1,100.5,105.5
1917-09-30,23,mean,1917,Sep,1918,Daintree,Wet Tropics,23.1,22.9,21.4,93.3,77.6,0.2,1.6,100.9,107.5
1917-09-30,21,mean,1917,Sep,1918,Herbert,Wet Tropics,21.1,21.2,19.5,83.3,22.6,-0.1,1.5,99.5,107.7
1917-09-30,21,mean,1917,Sep,1918,Johnstone,Wet Tropics,21.8,21.8,19.9,70,45.3,0,1.1,100,105.5
1917-09-30,23,mean,1917,Sep,1918,Mossman,Wet Tropics,23.1,22.8,21.3,93.3,77.6,0.3,1.7,101.3,108
1917-09-30,23,mean,1917,Sep,1918,Mulgrave,Wet Tropics,23.2,23,21.3,93.3,77.6,0.2,1.7,100.9,108
1917-09-30,21,mean,1917,Sep,1918,Murray,Wet Tropics,22.1,22.3,20.4,46.7,16.2,-0.2,0.6,99.1,102.9
1917-09-30,23,mean,1917,Sep,1918,Russell,Wet Tropics,23,22.9,21.2,93.3,61.5,0.1,1.8,100.4,108.5
1917-09-30,21,mean,1917,Sep,1918,Tully,Wet Tropics,21.8,21.7,19.9,70,55,0.1,1.1,100.5,105.5
1917-10-31,23,mean,1917,Oct,1918,Burdekin,Burdekin,21.2,22.4,23.8,3.3,0,-1.2,-0.8,94.6,96.6
1917-10-31,24,mean,1917,Oct,1918,Haughton,Burdekin,22.9,23.4,24.1,16.7,6.5,-0.5,-0.1,97.9,99.6
1917-10-31,23,mean,1917,Oct,1918,Black,Dry Tropics,22.6,23,23.6,6.7,9.7,-0.4,-0.6,98.3,97.5
1917-10-31,24,mean,1917,Oct,1918,Ross,Dry Tropics,23.4,23.7,24.5,6.7,12.9,-0.3,-0.5,98.7,98
1917-10-31,24,mean,1917,Oct,1918,Don,Mackay Whitsunday Isaac,22.6,23,23.9,23.3,9.7,-0.4,0.1,98.3,100.4
1917-10-31,24,mean,1917,Oct,1918,O'Connell,Mackay Whitsunday Isaac,22.1,22.4,23.4,56.7,19.4,-0.3,0.6,98.7,102.6
1917-10-31,23,mean,1917,Oct,1918,Pioneer,Mackay Whitsunday Isaac,21.3,21.7,22.7,43.3,12.9,-0.4,0.3,98.2,101.3
1917-10-31,23,mean,1917,Oct,1918,Plane,Mackay Whitsunday Isaac,22.2,22.6,23.4,13.3,6.5,-0.4,-0.4,98.2,98.3
1917-10-31,24,mean,1917,Oct,1918,Proserpine,Mackay Whitsunday Isaac,22.8,23,23.9,23.3,19.4,-0.2,0.1,99.1,100.4
1917-10-31,23,mean,1917,Oct,1918,Barron,Wet Tropics,21.7,21.6,22.3,63.3,48.5,0.1,0.7,100.5,103.1
1917-10-31,24,mean,1917,Oct,1918,Daintree,Wet Tropics,23.1,22.9,23.3,60,77.6,0.2,0.7,100.9,103
1917-10-31,22,mean,1917,Oct,1918,Herbert,Wet Tropics,21.1,21.2,22.1,20,22.6,-0.1,-0.1,99.5,99.5
1917-10-31,22,mean,1917,Oct,1918,Johnstone,Wet Tropics,21.8,21.8,22.2,13.3,45.3,0,-0.2,100,99.1
1917-10-31,24,mean,1917,Oct,1918,Mossman,Wet Tropics,23.1,22.8,23.4,56.7,77.6,0.3,0.6,101.3,102.6
1917-10-31,24,mean,1917,Oct,1918,Mulgrave,Wet Tropics,23.2,23,23.4,56.7,77.6,0.2,0.6,100.9,102.6
1917-10-31,23,mean,1917,Oct,1918,Murray,Wet Tropics,22.1,22.3,22.8,30,16.2,-0.2,0.2,99.1,100.9
1917-10-31,23,mean,1917,Oct,1918,Russell,Wet Tropics,23,22.9,23.2,13.3,61.5,0.1,-0.2,100.4,99.1
1917-10-31,22,mean,1917,Oct,1918,Tully,Wet Tropics,21.8,21.7,22.3,10,55,0.1,-0.3,100.5,98.7
1917-11-30,24,mean,1917,Nov,1918,Burdekin,Burdekin,21.2,22.4,26.1,0,0,-1.2,-2.1,94.6,92
1917-11-30,26,mean,1917,Nov,1918,Haughton,Burdekin,22.9,23.4,26,26.7,6.5,-0.5,0,97.9,100
1917-11-30,25,mean,1917,Nov,1918,Black,Dry Tropics,22.6,23,25.4,13.3,9.7,-0.4,-0.4,98.3,98.4
1917-11-30,26,mean,1917,Nov,1918,Ross,Dry Tropics,23.4,23.7,26.1,20,12.9,-0.3,-0.1,98.7,99.6
1917-11-30,25,mean,1917,Nov,1918,Don,Mackay Whitsunday Isaac,22.6,23,25.7,0,9.7,-0.4,-0.7,98.3,97.3
1917-11-30,25,mean,1917,Nov,1918,O'Connell,Mackay Whitsunday Isaac,22.1,22.4,25.1,16.7,19.4,-0.3,-0.1,98.7,99.6
1917-11-30,24,mean,1917,Nov,1918,Pioneer,Mackay Whitsunday Isaac,21.3,21.7,24.6,6.7,12.9,-0.4,-0.6,98.2,97.6
1917-11-30,25,mean,1917,Nov,1918,Plane,Mackay Whitsunday Isaac,22.2,22.6,25.2,10,6.5,-0.4,-0.2,98.2,99.2
1917-11-30,26,mean,1917,Nov,1918,Proserpine,Mackay Whitsunday Isaac,22.8,23,25.7,33.3,19.4,-0.2,0.3,99.1,101.2
1917-11-30,24,mean,1917,Nov,1918,Barron,Wet Tropics,21.7,21.6,23.7,33.3,48.5,0.1,0.3,100.5,101.3
1917-11-30,25,mean,1917,Nov,1918,Daintree,Wet Tropics,23.1,22.9,24.7,36.7,77.6,0.2,0.3,100.9,101.2
1917-11-30,23,mean,1917,Nov,1918,Herbert,Wet Tropics,21.1,21.2,23.8,0,22.6,-0.1,-0.8,99.5,96.6
1917-11-30,24,mean,1917,Nov,1918,Johnstone,Wet Tropics,21.8,21.8,23.7,33.3,45.3,0,0.3,100,101.3
1917-11-30,25,mean,1917,Nov,1918,Mossman,Wet Tropics,23.1,22.8,24.7,36.7,77.6,0.3,0.3,101.3,101.2
1917-11-30,25,mean,1917,Nov,1918,Mulgrave,Wet Tropics,23.2,23,24.7,33.3,77.6,0.2,0.3,100.9,101.2
1917-11-30,24,mean,1917,Nov,1918,Murray,Wet Tropics,22.1,22.3,24.4,10,16.2,-0.2,-0.4,99.1,98.4
1917-11-30,25,mean,1917,Nov,1918,Russell,Wet Tropics,23,22.9,24.6,40,61.5,0.1,0.4,100.4,101.6
1917-11-30,24,mean,1917,Nov,1918,Tully,Wet Tropics,21.8,21.7,23.8,30,55,0.1,0.2,100.5,100.8
1917-12-31,26,mean,1917,Dec,1918,Burdekin,Burdekin,21.2,22.4,27.4,3.3,0,-1.2,-1.4,94.6,94.9
1917-12-31,26,mean,1917,Dec,1918,Haughton,Burdekin,22.9,23.4,27.4,0,6.5,-0.5,-1.4,97.9,94.9
1917-12-31,26,mean,1917,Dec,1918,Black,Dry Tropics,22.6,23,26.7,3.3,9.7,-0.4,-0.7,98.3,97.4
1917-12-31,26,mean,1917,Dec,1918,Ross,Dry Tropics,23.4,23.7,27.4,0,12.9,-0.3,-1.4,98.7,94.9
1917-12-31,26,mean,1917,Dec,1918,Don,Mackay Whitsunday Isaac,22.6,23,27,0,9.7,-0.4,-1,98.3,96.3
1917-12-31,25,mean,1917,Dec,1918,O'Connell,Mackay Whitsunday Isaac,22.1,22.4,26.3,0,19.4,-0.3,-1.3,98.7,95.1
1917-12-31,25,mean,1917,Dec,1918,Pioneer,Mackay Whitsunday Isaac,21.3,21.7,25.9,0,12.9,-0.4,-0.9,98.2,96.5
1917-12-31,26,mean,1917,Dec,1918,Plane,Mackay Whitsunday Isaac,22.2,22.6,26.6,13.3,6.5,-0.4,-0.6,98.2,97.7
1917-12-31,26,mean,1917,Dec,1918,Proserpine,Mackay Whitsunday Isaac,22.8,23,26.9,0,19.4,-0.2,-0.9,99.1,96.7
1917-12-31,24,mean,1917,Dec,1918,Barron,Wet Tropics,21.7,21.6,24.9,0,48.5,0.1,-0.9,100.5,96.4
1917-12-31,25,mean,1917,Dec,1918,Daintree,Wet Tropics,23.1,22.9,25.9,0,77.6,0.2,-0.9,100.9,96.5
1917-12-31,24,mean,1917,Dec,1918,Herbert,Wet Tropics,21.1,21.2,25,0,22.6,-0.1,-1,99.5,96
1917-12-31,24,mean,1917,Dec,1918,Johnstone,Wet Tropics,21.8,21.8,24.9,0,45.3,0,-0.9,100,96.4
1917-12-31,25,mean,1917,Dec,1918,Mossman,Wet Tropics,23.1,22.8,25.8,0,77.6,0.3,-0.8,101.3,96.9
1917-12-31,25,mean,1917,Dec,1918,Mulgrave,Wet Tropics,23.2,23,26,0,77.6,0.2,-1,100.9,96.2
1917-12-31,25,mean,1917,Dec,1918,Murray,Wet Tropics,22.1,22.3,25.8,0,16.2,-0.2,-0.8,99.1,96.9
1917-12-31,25,mean,1917,Dec,1918,Russell,Wet Tropics,23,22.9,25.8,0,61.5,0.1,-0.8,100.4,96.9
1917-12-31,24,mean,1917,Dec,1918,Tully,Wet Tropics,21.8,21.7,25.1,0,55,0.1,-1.1,100.5,95.6
1918-01-31,25,mean,1918,Jan,1918,Burdekin,Burdekin,21.2,22.4,27.5,0,0,-1.2,-2.5,94.6,90.9
1918-01-31,26,mean,1918,Jan,1918,Haughton,Burdekin,22.9,23.4,27.6,0,6.5,-0.5,-1.6,97.9,94.2
1918-01-31,26,mean,1918,Jan,1918,Black,Dry Tropics,22.6,23,27,6.7,9.7,-0.4,-1,98.3,96.3
1918-01-31,27,mean,1918,Jan,1918,Ross,Dry Tropics,23.4,23.7,27.6,13.3,12.9,-0.3,-0.6,98.7,97.8
1918-01-31,25,mean,1918,Jan,1918,Don,Mackay Whitsunday Isaac,22.6,23,27.1,0,9.7,-0.4,-2.1,98.3,92.3
1918-01-31,26,mean,1918,Jan,1918,O'Connell,Mackay Whitsunday Isaac,22.1,22.4,26.8,3.3,19.4,-0.3,-0.8,98.7,97
1918-01-31,25,mean,1918,Jan,1918,Pioneer,Mackay Whitsunday Isaac,21.3,21.7,26.4,0,12.9,-0.4,-1.4,98.2,94.7
1918-01-31,26,mean,1918,Jan,1918,Plane,Mackay Whitsunday Isaac,22.2,22.6,27,0,6.5,-0.4,-1,98.2,96.3
1918-01-31,26,mean,1918,Jan,1918,Proserpine,Mackay Whitsunday Isaac,22.8,23,27.1,3.3,19.4,-0.2,-1.1,99.1,95.9
1918-01-31,25,mean,1918,Jan,1918,Barron,Wet Tropics,21.7,21.6,25.1,16.7,48.5,0.1,-0.1,100.5,99.6
1918-01-31,26,mean,1918,Jan,1918,Daintree,Wet Tropics,23.1,22.9,26.1,13.3,77.6,0.2,-0.1,100.9,99.6
1918-01-31,24,mean,1918,Jan,1918,Herbert,Wet Tropics,21.1,21.2,25.1,0,22.6,-0.1,-1.1,99.5,95.6
1918-01-31,25,mean,1918,Jan,1918,Johnstone,Wet Tropics,21.8,21.8,25.4,6.7,45.3,0,-0.4,100,98.4
1918-01-31,26,mean,1918,Jan,1918,Mossman,Wet Tropics,23.1,22.8,26,16.7,77.6,0.3,0,101.3,100
1918-01-31,26,mean,1918,Jan,1918,Mulgrave,Wet Tropics,23.2,23,26.3,10,77.6,0.2,-0.3,100.9,98.9
1918-01-31,26,mean,1918,Jan,1918,Murray,Wet Tropics,22.1,22.3,26.1,23.3,16.2,-0.2,-0.1,99.1,99.6
1918-01-31,26,mean,1918,Jan,1918,Russell,Wet Tropics,23,22.9,26.2,10,61.5,0.1,-0.2,100.4,99.2
1918-01-31,25,mean,1918,Jan,1918,Tully,Wet Tropics,21.8,21.7,25.4,6.7,55,0.1,-0.4,100.5,98.4
1918-02-28,25,mean,1918,Feb,1918,Burdekin,Burdekin,21.2,22.4,26.6,0,0,-1.2,-1.6,94.6,94
1918-02-28,27,mean,1918,Feb,1918,Haughton,Burdekin,22.9,23.4,27.1,33.3,6.5,-0.5,-0.1,97.9,99.6
1918-02-28,26,mean,1918,Feb,1918,Black,Dry Tropics,22.6,23,26.4,20,9.7,-0.4,-0.4,98.3,98.5
1918-02-28,27,mean,1918,Feb,1918,Ross,Dry Tropics,23.4,23.7,27.2,26.7,12.9,-0.3,-0.2,98.7,99.3
1918-02-28,27,mean,1918,Feb,1918,Don,Mackay Whitsunday Isaac,22.6,23,26.9,33.3,9.7,-0.4,0.1,98.3,100.4
1918-02-28,26,mean,1918,Feb,1918,O'Connell,Mackay Whitsunday Isaac,22.1,22.4,26.4,6.7,19.4,-0.3,-0.4,98.7,98.5
1918-02-28,26,mean,1918,Feb,1918,Pioneer,Mackay Whitsunday Isaac,21.3,21.7,25.9,40,12.9,-0.4,0.1,98.2,100.4
1918-02-28,26,mean,1918,Feb,1918,Plane,Mackay Whitsunday Isaac,22.2,22.6,26.6,3.3,6.5,-0.4,-0.6,98.2,97.7
1918-02-28,27,mean,1918,Feb,1918,Proserpine,Mackay Whitsunday Isaac,22.8,23,26.8,36.7,19.4,-0.2,0.2,99.1,100.7
1918-02-28,25,mean,1918,Feb,1918,Barron,Wet Tropics,21.7,21.6,24.8,33.3,48.5,0.1,0.2,100.5,100.8
1918-02-28,26,mean,1918,Feb,1918,Daintree,Wet Tropics,23.1,22.9,25.7,40,77.6,0.2,0.3,100.9,101.2
1918-02-28,24,mean,1918,Feb,1918,Herbert,Wet Tropics,21.1,21.2,24.6,3.3,22.6,-0.1,-0.6,99.5,97.6
1918-02-28,25,mean,1918,Feb,1918,Johnstone,Wet Tropics,21.8,21.8,24.9,26.7,45.3,0,0.1,100,100.4
1918-02-28,26,mean,1918,Feb,1918,Mossman,Wet Tropics,23.1,22.8,25.8,36.7,77.6,0.3,0.2,101.3,100.8
1918-02-28,26,mean,1918,Feb,1918,Mulgrave,Wet Tropics,23.2,23,26,20,77.6,0.2,0,100.9,100
1918-02-28,25,mean,1918,Feb,1918,Murray,Wet Tropics,22.1,22.3,25.7,0,16.2,-0.2,-0.7,99.1,97.3
1918-02-28,26,mean,1918,Feb,1918,Russell,Wet Tropics,23,22.9,25.8,33.3,61.5,0.1,0.2,100.4,100.8
1918-02-28,25,mean,1918,Feb,1918,Tully,Wet Tropics,21.8,21.7,25,26.7,55,0.1,0,100.5,100
1918-03-31,24,mean,1918,Mar,1918,Burdekin,Burdekin,21.2,22.4,25.3,0,0,-1.2,-1.3,94.6,94.9
1918-03-31,25,mean,1918,Mar,1918,Haughton,Burdekin,22.9,23.4,25.8,0,6.5,-0.5,-0.8,97.9,96.9
1918-03-31,25,mean,1918,Mar,1918,Black,Dry Tropics,22.6,23,25.5,3.3,9.7,-0.4,-0.5,98.3,98
1918-03-31,26,mean,1918,Mar,1918,Ross,Dry Tropics,23.4,23.7,26.1,23.3,12.9,-0.3,-0.1,98.7,99.6
1918-03-31,25,mean,1918,Mar,1918,Don,Mackay Whitsunday Isaac,22.6,23,25.6,3.3,9.7,-0.4,-0.6,98.3,97.7
1918-03-31,25,mean,1918,Mar,1918,O'Connell,Mackay Whitsunday Isaac,22.1,22.4,25.1,20,19.4,-0.3,-0.1,98.7,99.6
1918-03-31,24,mean,1918,Mar,1918,Pioneer,Mackay Whitsunday Isaac,21.3,21.7,24.5,6.7,12.9,-0.4,-0.5,98.2,98
1918-03-31,25,mean,1918,Mar,1918,Plane,Mackay Whitsunday Isaac,22.2,22.6,25.5,6.7,6.5,-0.4,-0.5,98.2,98
1918-03-31,25,mean,1918,Mar,1918,Proserpine,Mackay Whitsunday Isaac,22.8,23,25.6,3.3,19.4,-0.2,-0.6,99.1,97.7
1918-03-31,23,mean,1918,Mar,1918,Barron,Wet Tropics,21.7,21.6,23.5,3.3,48.5,0.1,-0.5,100.5,97.9
1918-03-31,25,mean,1918,Mar,1918,Daintree,Wet Tropics,23.1,22.9,24.6,40,77.6,0.2,0.4,100.9,101.6
1918-03-31,23,mean,1918,Mar,1918,Herbert,Wet Tropics,21.1,21.2,23.5,3.3,22.6,-0.1,-0.5,99.5,97.9
1918-03-31,24,mean,1918,Mar,1918,Johnstone,Wet Tropics,21.8,21.8,24,20,45.3,0,0,100,100
1918-03-31,25,mean,1918,Mar,1918,Mossman,Wet Tropics,23.1,22.8,24.6,40,77.6,0.3,0.4,101.3,101.6
1918-03-31,25,mean,1918,Mar,1918,Mulgrave,Wet Tropics,23.2,23,25,20,77.6,0.2,0,100.9,100
1918-03-31,24,mean,1918,Mar,1918,Murray,Wet Tropics,22.1,22.3,24.6,0,16.2,-0.2,-0.6,99.1,97.6
1918-03-31,25,mean,1918,Mar,1918,Russell,Wet Tropics,23,22.9,25,20,61.5,0.1,0,100.4,100
1918-03-31,24,mean,1918,Mar,1918,Tully,Wet Tropics,21.8,21.7,24,20,55,0.1,0,100.5,100
1918-04-30,21,mean,1918,Apr,1918,Burdekin,Burdekin,21.2,22.4,22.5,0,0,-1.2,-1.5,94.6,93.3
1918-04-30,23,mean,1918,Apr,1918,Haughton,Burdekin,22.9,23.4,24.1,0,6.5,-0.5,-1.1,97.9,95.4
1918-04-30,23,mean,1918,Apr,1918,Black,Dry Tropics,22.6,23,23.6,0,9.7,-0.4,-0.6,98.3,97.5
1918-04-30,24,mean,1918,Apr,1918,Ross,Dry Tropics,23.4,23.7,24.5,6.7,12.9,-0.3,-0.5,98.7,98
1918-04-30,23,mean,1918,Apr,1918,Don,Mackay Whitsunday Isaac,22.6,23,23.7,3.3,9.7,-0.4,-0.7,98.3,97
1918-04-30,22,mean,1918,Apr,1918,O'Connell,Mackay Whitsunday Isaac,22.1,22.4,23.1,0,19.4,-0.3,-1.1,98.7,95.2
1918-04-30,21,mean,1918,Apr,1918,Pioneer,Mackay Whitsunday Isaac,21.3,21.7,22.3,0,12.9,-0.4,-1.3,98.2,94.2
1918-04-30,22,mean,1918,Apr,1918,Plane,Mackay Whitsunday Isaac,22.2,22.6,23.4,0,6.5,-0.4,-1.4,98.2,94
1918-04-30,23,mean,1918,Apr,1918,Proserpine,Mackay Whitsunday Isaac,22.8,23,23.7,3.3,19.4,-0.2,-0.7,99.1,97
1918-04-30,21,mean,1918,Apr,1918,Barron,Wet Tropics,21.7,21.6,22,0,48.5,0.1,-1,100.5,95.5
1918-04-30,23,mean,1918,Apr,1918,Daintree,Wet Tropics,23.1,22.9,23.3,10,77.6,0.2,-0.3,100.9,98.7
1918-04-30,21,mean,1918,Apr,1918,Herbert,Wet Tropics,21.1,21.2,21.7,3.3,22.6,-0.1,-0.7,99.5,96.8
1918-04-30,22,mean,1918,Apr,1918,Johnstone,Wet Tropics,21.8,21.8,22.2,13.3,45.3,0,-0.2,100,99.1
1918-04-30,23,mean,1918,Apr,1918,Mossman,Wet Tropics,23.1,22.8,23.2,13.3,77.6,0.3,-0.2,101.3,99.1
1918-04-30,23,mean,1918,Apr,1918,Mulgrave,Wet Tropics,23.2,23,23.4,10,77.6,0.2,-0.4,100.9,98.3
1918-04-30,22,mean,1918,Apr,1918,Murray,Wet Tropics,22.1,22.3,22.9,0,16.2,-0.2,-0.9,99.1,96.1
1918-04-30,23,mean,1918,Apr,1918,Russell,Wet Tropics,23,22.9,23.3,10,61.5,0.1,-0.3,100.4,98.7
1918-04-30,22,mean,1918,Apr,1918,Tully,Wet Tropics,21.8,21.7,22.2,13.3,55,0.1,-0.2,100.5,99.1
1918-05-31,18,mean,1918,May,1918,Burdekin,Burdekin,21.2,22.4,19.3,6.7,0,-1.2,-1.3,94.6,93.3
1918-05-31,21,mean,1918,May,1918,Haughton,Burdekin,22.9,23.4,21.4,16.7,6.5,-0.5,-0.4,97.9,98.1
1918-05-31,20,mean,1918,May,1918,Black,Dry Tropics,22.6,23,21,3.3,9.7,-0.4,-1,98.3,95.2
1918-05-31,21,mean,1918,May,1918,Ross,Dry Tropics,23.4,23.7,21.9,6.7,12.9,-0.3,-0.9,98.7,95.9
1918-05-31,20,mean,1918,May,1918,Don,Mackay Whitsunday Isaac,22.6,23,20.9,10,9.7,-0.4,-0.9,98.3,95.7
1918-05-31,19,mean,1918,May,1918,O'Connell,Mackay Whitsunday Isaac,22.1,22.4,20,6.7,19.4,-0.3,-1,98.7,95
1918-05-31,18,mean,1918,May,1918,Pioneer,Mackay Whitsunday Isaac,21.3,21.7,19.1,0,12.9,-0.4,-1.1,98.2,94.2
1918-05-31,19,mean,1918,May,1918,Plane,Mackay Whitsunday Isaac,22.2,22.6,20.3,0,6.5,-0.4,-1.3,98.2,93.6
1918-05-31,20,mean,1918,May,1918,Proserpine,Mackay Whitsunday Isaac,22.8,23,20.9,10,19.4,-0.2,-0.9,99.1,95.7
